movie_id,title,language,country,genres,budget,revenue,votes_count,duration,year,imdb_rating,profit,roi,budget_category
3153,200 Cigarettes ,English,USA,Comedy|Drama|Romance,6000000.0,6851636.0,13010,101,1999,5.9,851636.0,0.14,Low budget
3154,The Words ,English,USA,Drama|Mystery|Romance|Thriller,6000000.0,11434867.0,59637,102,2012,7.1,5434867.0,0.91,Low budget
3155,Casa de mi Padre ,Spanish,USA,Comedy|Western,6000000.0,5895238.0,17169,84,2012,5.5,-104762.0,-0.02,Low budget
3156,City Island ,English,USA,Comedy|Drama,6000000.0,6670712.0,27301,104,2009,7.4,670712.0,0.11,Low budget
3157,The Guard ,English,Ireland,Comedy|Crime|Thriller,6000000.0,5359774.0,64794,96,2011,7.3,-640226.0,-0.11,Low budget
3158,College ,English,USA,Comedy,6500000.0,4693919.0,11011,94,2008,4.6,-1806081.0,-0.28,Low budget
3159,The Virgin Suicides ,English,USA,Drama|Romance,6000000.0,4859475.0,116910,90,1999,7.2,-1140525.0,-0.19,Low budget
3160,Miss March ,English,USA,Comedy|Romance,6000000.0,4542775.0,18313,90,2009,5.1,-1457225.0,-0.24,Low budget
3161,Wish I Was Here ,English,USA,Comedy|Drama,6000000.0,3588432.0,29341,106,2014,6.7,-2411568.0,-0.4,Low budget
3162,Simply Irresistible ,English,Germany,Comedy|Drama|Fantasy|Romance,6000000.0,4394936.0,11439,96,1999,5.3,-1605064.0,-0.27,Low budget
3163,Hedwig and the Angry Inch ,English,USA,Comedy|Drama|Music|Musical,6000000.0,3029081.0,26300,95,2001,7.8,-2970919.0,-0.5,Low budget
3164,Only the Strong ,English,USA,Action|Drama,6000000.0,3273588.0,4195,99,1993,6.7,-2726412.0,-0.45,Low budget
3165,Shattered Glass ,English,USA,Drama|History,6000000.0,2207975.0,28855,99,2003,7.2,-3792025.0,-0.63,Low budget
3166,Novocaine ,English,USA,Comedy|Crime|Drama|Thriller,6000000.0,2025238.0,9589,95,2001,5.8,-3974762.0,-0.66,Low budget
3167,The Wackness ,English,USA,Comedy|Drama|Romance,6000000.0,2077046.0,27266,99,2008,7.0,-3922954.0,-0.65,Low budget
3168,Beastmaster 2: Through the Portal of Time ,English,USA,Action|Adventure|Fantasy|Sci-Fi,6000000.0,869325.0,2281,107,1991,3.8,-5130675.0,-0.86,Low budget
3169,The 5th Quarter ,English,USA,Biography|Drama|Sport,6000000.0,399611.0,1245,90,2010,5.7,-5600389.0,-0.93,Low budget
3170,The Greatest ,English,USA,Drama|Romance,6000000.0,115862.0,7394,96,2009,6.7,-5884138.0,-0.98,Low budget
3171,Snow Flower and the Secret Fan ,English,China,Drama|History,6000000.0,1346503.0,3024,104,2011,6.1,-4653497.0,-0.78,Low budget
3172,Come Early Morning ,English,USA,Drama|Romance,6000000.0,117560.0,2330,97,2006,6.2,-5882440.0,-0.98,Low budget
3173,Lucky Break ,English,UK,Comedy|Crime|Romance,6000000.0,54606.0,1940,107,2001,6.2,-5945394.0,-0.99,Low budget
3174,"Surfer, Dude ",English,USA,Comedy,6000000.0,36497.0,7367,85,2008,4.7,-5963503.0,-0.99,Low budget
3175,Deadfall ,English,USA,Crime|Drama|Thriller,12000000.0,65804.0,32512,95,2012,6.3,-11934196.0,-0.99,Mid budget
3176,L'auberge espagnole ,French,France,Comedy|Drama,5300000.0,3895664.0,34383,111,2002,7.3,-1404336.0,-0.26,Low budget
3177,Song One ,English,USA,Drama|Music,6000000.0,20200.0,6797,86,2014,5.8,-5979800.0,-1.0,Low budget
3178,Murder by Numbers ,English,USA,Crime|Mystery|Thriller,50000000.0,31874869.0,43575,115,2002,6.1,-18125131.0,-0.36,Mid budget
3179,Winter in Wartime ,Dutch,Netherlands,Drama|History|War,4000000.0,542860.0,9230,103,2008,7.1,-3457140.0,-0.86,Low budget
3180,The Protector ,Thai,Thailand,Action|Crime|Drama|Thriller,200000000.0,11905519.0,30210,111,2005,7.1,-188094481.0,-0.94,High budget
3181,Bend It Like Beckham ,English,UK,Comedy|Drama|Romance|Sport,3500159.0,32541719.0,89806,112,2002,6.7,29041560.0,8.3,Low budget
3182,Sunshine State ,English,USA,Drama|Romance,5600000.0,3064356.0,3433,141,2002,6.9,-2535644.0,-0.45,Low budget
3183,Crossover ,English,USA,Action|Sport,5600000.0,7009668.0,8707,95,2006,2.1,1409668.0,0.25,Low budget
3184,[Rec] 2 ,Spanish,Spain,Horror,5600000.0,27024.0,55597,85,2009,6.6,-5572976.0,-1.0,Low budget
3185,The Sting ,English,USA,Comedy|Crime|Drama,5500000.0,159600000.0,175607,129,1973,8.3,154100000.0,28.02,Low budget
3186,Chariots of Fire ,English,UK,Biography|Drama|Sport,5500000.0,58800000.0,40511,125,1981,7.2,53300000.0,9.69,Low budget
3187,Diary of a Mad Black Woman ,English,USA,Comedy|Drama|Romance,5500000.0,50382128.0,10472,116,2005,5.6,44882128.0,8.16,Low budget
3188,Shine ,English,Australia,Biography|Drama|Music|Romance,5500000.0,35811509.0,43013,105,1996,7.7,30311509.0,5.51,Low budget
3189,Don Jon ,English,USA,Comedy|Drama|Romance,3000000.0,24475193.0,190494,90,2013,6.6,21475193.0,7.16,Low budget
3190,Ghost World ,English,USA,Comedy|Drama,7000000.0,6200756.0,96129,111,2001,7.4,-799244.0,-0.11,Low budget
3191,Iris ,English,UK,Biography|Drama|Romance,5500000.0,1292119.0,14786,91,2001,7.1,-4207881.0,-0.77,Low budget
3192,The Chorus ,French,France,Drama|Music,5500000.0,3629758.0,44151,97,2004,7.9,-1870242.0,-0.34,Low budget
3193,Mambo Italiano ,English,Canada,Comedy|Drama,5000000.0,6239558.0,5548,92,2003,6.7,1239558.0,0.25,Low budget
3194,Wonderland ,English,USA,Crime|Drama|Mystery|Thriller,5000000.0,1056102.0,18792,104,2003,6.6,-3943898.0,-0.79,Low budget
3195,Do the Right Thing ,English,USA,Drama,6500000.0,27545445.0,59524,120,1989,7.9,21045445.0,3.24,Low budget
3196,Harvard Man ,English,USA,Comedy|Crime|Drama|Romance|Thriller,5500000.0,56007.0,3754,99,2001,4.9,-5443993.0,-0.99,Low budget
3197,Le Havre ,French,Finland,Comedy|Drama,3850000.0,611709.0,15267,93,2011,7.2,-3238291.0,-0.84,Low budget
3198,R100 ,Japanese,Japan,Comedy|Drama,5500000.0,22770.0,1658,99,2013,6.1,-5477230.0,-1.0,Low budget
3199,Salvation Boulevard ,English,USA,Action|Comedy|Drama|Thriller,9000000.0,27445.0,3788,96,2011,5.3,-8972555.0,-1.0,Low budget
3200,The Ten ,English,USA,Comedy|Romance,5250000.0,766487.0,15315,96,2007,5.0,-4483513.0,-0.85,Low budget
3201,Headhunters ,Norwegian,Norway,Crime|Drama|Thriller,30300000.0,1196752.0,79353,100,2011,7.6,-29103248.0,-0.96,Mid budget
3202,Saint Ralph ,English,Canada,Comedy|Drama|Sport,6000000.0,795126.0,4976,98,2004,7.6,-5204874.0,-0.87,Low budget
3203,Insidious: Chapter 2 ,English,USA,Fantasy|Horror|Thriller,5000000.0,83574831.0,109214,106,2013,6.6,78574831.0,15.71,Low budget
3204,Saw II ,English,USA,Horror|Mystery,4000000.0,87025093.0,188679,95,2005,6.6,83025093.0,20.76,Low budget
3205,10 Cloverfield Lane ,English,USA,Drama|Horror|Mystery|Sci-Fi|Thriller,15000000.0,71897215.0,126893,104,2016,7.3,56897215.0,3.79,Mid budget
3206,Jackass: The Movie ,English,USA,Comedy|Documentary,5000000.0,64267897.0,67992,87,2002,6.6,59267897.0,11.85,Low budget
3207,Lights Out ,English,USA,Horror,4900000.0,56536016.0,13523,81,2016,6.9,51636016.0,10.54,Low budget
3208,Paranormal Activity 3 ,English,USA,Horror,5000000.0,104007828.0,76828,94,2011,5.8,99007828.0,19.8,Low budget
3209,Ouija ,English,USA,Fantasy|Horror,5000000.0,50820940.0,31915,89,2014,4.4,45820940.0,9.16,Low budget
3210,A Nightmare on Elm Street 3: Dream Warriors ,English,USA,Action|Fantasy|Horror|Thriller,4500000.0,44793200.0,49820,88,1987,6.6,40293200.0,8.95,Low budget
3211,The Gift ,English,USA,Mystery|Thriller,5000000.0,43771291.0,79916,108,2015,7.1,38771291.0,7.75,Low budget
3212,Instructions Not Included ,Spanish,Mexico,Comedy|Drama,5000000.0,44456509.0,22105,115,2013,7.6,39456509.0,7.89,Low budget
3213,Paranormal Activity 4 ,English,USA,Horror,5000000.0,53884821.0,51204,96,2012,4.6,48884821.0,9.78,Low budget
3214,The Robe ,English,USA,Drama|History,5000000.0,36000000.0,6359,135,1953,6.8,31000000.0,6.2,Low budget
3215,Freddy's Dead: The Final Nightmare ,English,USA,Comedy|Fantasy|Horror|Thriller,8500000.0,34872293.0,30765,93,1991,4.9,26372293.0,3.1,Low budget
3216,Monster ,English,USA,Biography|Crime|Drama|Thriller,4500000.0,34468224.0,105568,109,2003,7.3,29968224.0,6.66,Low budget
3217,Paranormal Activity: The Marked Ones ,English,USA,Fantasy|Horror|Thriller,5000000.0,32453345.0,31791,101,2014,5.0,27453345.0,5.49,Low budget
3218,Dallas Buyers Club ,English,USA,Biography|Drama,5000000.0,27296514.0,326494,117,2013,8.0,22296514.0,4.46,Low budget
3219,The Lazarus Effect ,English,USA,Horror|Sci-Fi|Thriller,3300000.0,25799043.0,28513,83,2015,5.2,22499043.0,6.82,Low budget
3220,Memento ,English,USA,Mystery|Thriller,9000000.0,25530884.0,845580,113,2000,8.5,16530884.0,1.84,Low budget
3221,Oculus ,English,USA,Horror|Mystery,5000000.0,27689474.0,85688,104,2013,6.5,22689474.0,4.54,Low budget
3222,Clerks II ,English,USA,Comedy,5000000.0,24138847.0,114797,97,2006,7.4,19138847.0,3.83,Low budget
3223,Billy Elliot ,English,UK,Drama|Music,5000000.0,21994911.0,98354,110,2000,7.7,16994911.0,3.4,Low budget
3224,The Way Way Back ,English,USA,Comedy|Drama,5000000.0,21501098.0,115813,103,2013,7.4,16501098.0,3.3,Low budget
3225,House Party 2 ,English,USA,Comedy|Drama|Music|Romance,5000000.0,19281235.0,3571,94,1991,5.1,14281235.0,2.86,Low budget
3226,Doug's 1st Movie ,English,USA,Animation|Comedy|Family,5000000.0,19421271.0,2448,77,1999,5.0,14421271.0,2.88,Low budget
3227,The Apostle ,English,USA,Drama,5000000.0,20733485.0,11622,134,1997,7.2,15733485.0,3.15,Low budget
3228,Our Idiot Brother ,English,USA,Comedy|Drama,5000000.0,24809547.0,74875,90,2011,6.4,19809547.0,3.96,Low budget
3229,The Players Club ,English,USA,Comedy|Drama,4500000.0,23031390.0,4345,104,1998,5.6,18531390.0,4.12,Low budget
3230,O ,English,USA,Drama|Romance|Thriller,5000000.0,16017403.0,17333,95,2001,6.2,11017403.0,2.2,Low budget
3231,"As Above, So Below ",English,USA,Horror|Mystery|Thriller,5000000.0,21197315.0,49948,93,2014,6.1,16197315.0,3.24,Low budget
3232,Addicted ,Spanish,USA,Drama|Thriller,5000000.0,17382982.0,5975,106,2014,5.2,12382982.0,2.48,Low budget
3233,Eve's Bayou ,English,USA,Drama,6000000.0,14821531.0,6915,109,1997,7.3,8821531.0,1.47,Low budget
3234,Still Alice ,English,USA,Drama,5000000.0,18656400.0,86077,101,2014,7.5,13656400.0,2.73,Low budget
3235,Friday the 13th Part VIII: Jason Takes Manhattan ,English,USA,Adventure|Horror,5000000.0,14343976.0,22961,100,1989,4.5,9343976.0,1.87,Low budget
3236,My Big Fat Greek Wedding ,English,USA,Comedy|Family|Romance,5000000.0,241437427.0,102071,95,2002,6.6,236437427.0,47.29,Low budget
3237,Spring Breakers ,English,USA,Crime|Drama,5000000.0,14123773.0,108683,94,2012,5.3,9123773.0,1.82,Low budget
3238,Halloween: The Curse of Michael Myers ,English,USA,Horror|Thriller,5000000.0,15126948.0,20815,93,1995,4.9,10126948.0,2.03,Low budget
3239,Y Tu Mamá También ,Spanish,Mexico,Adventure|Comedy|Drama|Romance,2000000.0,13622333.0,91377,106,2001,7.7,11622333.0,5.81,Low budget
3240,Shaun of the Dead ,English,UK,Comedy|Horror,4000000.0,13464388.0,395921,99,2004,8.0,9464388.0,2.37,Low budget
3241,The Haunting of Molly Hartley ,English,USA,Drama|Horror|Thriller,5000000.0,13350177.0,7904,82,2008,3.8,8350177.0,1.67,Low budget
3242,Lone Star ,English,USA,Drama|Mystery,5000000.0,13269963.0,23202,135,1996,7.6,8269963.0,1.65,Low budget
3243,Halloween 4: The Return of Michael Myers ,English,USA,Horror|Thriller,5000000.0,17768000.0,29629,88,1988,5.9,12768000.0,2.55,Low budget
3244,April Fool's Day ,English,USA,Horror|Mystery,5000000.0,12947763.0,10624,89,1986,6.2,7947763.0,1.59,Low budget
3245,Diner ,English,USA,Comedy|Drama,5000000.0,14100000.0,14995,110,1982,7.2,9100000.0,1.82,Low budget
3246,Lone Wolf McQuade ,English,USA,Action|Crime|Drama|Thriller|Western,5000000.0,12200000.0,7973,107,1983,6.3,7200000.0,1.44,Low budget
3247,Apollo 18 ,English,USA,Horror|Mystery|Sci-Fi|Thriller,5000000.0,17683670.0,47227,86,2011,5.2,12683670.0,2.54,Low budget
3248,Sunshine Cleaning ,English,USA,Comedy|Drama,8000000.0,12055108.0,61151,91,2008,6.9,4055108.0,0.51,Low budget
3249,No Escape ,English,USA,Action|Thriller,5000000.0,27285953.0,48675,103,2015,6.8,22285953.0,4.46,Low budget
3250,Fifty Shades of Black ,English,USA,Comedy,5000000.0,11675178.0,9509,92,2016,3.5,6675178.0,1.34,Low budget
3251,Not Easily Broken ,English,USA,Drama|Romance,8000000.0,10572742.0,2326,99,2009,6.1,2572742.0,0.32,Low budget
3252,The Perfect Match ,English,USA,Comedy|Romance,5000000.0,9658370.0,1180,96,2016,4.5,4658370.0,0.93,Low budget
3253,Digimon: The Movie ,English,USA,Action|Adventure|Animation|Family|Sci-Fi,5000000.0,9628751.0,5164,82,2000,5.9,4628751.0,0.93,Low budget
3254,Saved! ,English,USA,Comedy|Drama,5000000.0,8786715.0,40274,92,2004,6.9,3786715.0,0.76,Low budget
3255,The Barbarian Invasions ,French,Canada,Comedy|Crime|Drama|Mystery|Romance,6000000.0,3432342.0,24921,112,2003,7.7,-2567658.0,-0.43,Low budget
3256,The Forsaken ,English,USA,Horror|Thriller,5000000.0,6755271.0,7319,90,2001,5.3,1755271.0,0.35,Low budget
3257,UHF ,English,USA,Comedy|Drama,5000000.0,6157157.0,21416,150,1989,7.0,1157157.0,0.23,Low budget
3258,Slums of Beverly Hills ,English,USA,Comedy|Drama,5000000.0,5480318.0,9427,91,1998,6.6,480318.0,0.1,Low budget
3259,Made ,English,USA,Comedy|Crime|Drama|Thriller,5000000.0,5308707.0,15053,95,2001,6.4,308707.0,0.06,Low budget
3260,Moon ,English,UK,Drama|Mystery|Sci-Fi,5000000.0,5009677.0,260607,97,2009,7.9,9677.0,0.0,Low budget
3261,Sea Rex 3D: Journey to a Prehistoric World ,English,UK,Documentary,5000000.0,4074023.0,296,41,2010,6.9,-925977.0,-0.19,Low budget
3262,The Sweet Hereafter ,English,Canada,Drama,5000000.0,4306697.0,26720,112,1997,7.7,-693303.0,-0.14,Low budget
3263,Of Gods and Men ,French,France,Drama,4000000.0,3950029.0,12411,122,2010,7.2,-49971.0,-0.01,Low budget
3264,Bottle Shock ,English,USA,Comedy|Drama,5000000.0,4040588.0,12233,110,2008,6.8,-959412.0,-0.19,Low budget
3265,Heavenly Creatures ,English,New Zealand,Biography|Crime|Drama|Romance|Thriller,5000000.0,3049135.0,50197,108,1994,7.4,-1950865.0,-0.39,Low budget
3266,90 Minutes in Heaven ,English,USA,Drama,5000000.0,4700361.0,2047,121,2015,4.6,-299639.0,-0.06,Low budget
3267,Everything Must Go ,English,USA,Comedy|Drama,5000000.0,2711210.0,40305,97,2010,6.4,-2288790.0,-0.46,Low budget
3268,Zero Effect ,English,USA,Comedy|Crime|Drama|Mystery|Thriller,5000000.0,1980338.0,12366,116,1998,7.0,-3019662.0,-0.6,Low budget
3269,The Machinist ,English,Spain,Drama|Thriller,5000000.0,1082044.0,281649,94,2004,7.7,-3917956.0,-0.78,Low budget
3270,Light Sleeper ,English,USA,Crime|Drama,5000000.0,1100000.0,3665,103,1992,6.8,-3900000.0,-0.78,Low budget
3271,Kill the Messenger ,English,USA,Biography|Crime|Drama|Mystery|Thriller,5000000.0,2445646.0,32382,112,2014,7.0,-2554354.0,-0.51,Low budget
3272,Rabbit Hole ,English,USA,Drama,5000000.0,2221809.0,40618,91,2010,7.0,-2778191.0,-0.56,Low budget
3273,Party Monster ,English,USA,Biography|Crime|Drama|Thriller,5000000.0,296665.0,12675,98,2003,6.3,-4703335.0,-0.94,Low budget
3274,Green Room ,English,USA,Crime|Horror|Music|Thriller,5000000.0,3219029.0,28845,95,2015,7.1,-1780971.0,-0.36,Low budget
3275,Atlas Shrugged: Who Is John Galt? ,English,USA,Drama|Mystery|Sci-Fi,5000000.0,830210.0,1900,99,2014,4.4,-4169790.0,-0.83,Low budget
3276,Bottle Rocket ,English,USA,Comedy|Crime|Drama,7000000.0,1040879.0,54478,91,1996,7.1,-5959121.0,-0.85,Low budget
3277,Albino Alligator ,English,USA,Crime|Drama|Thriller,5000000.0,326308.0,6632,97,1996,6.1,-4673692.0,-0.93,Low budget
3278,"Lovely, Still ",English,USA,Drama|Romance,5000000.0,124720.0,1560,90,2008,7.3,-4875280.0,-0.98,Low budget
3279,Desert Blue ,English,USA,Drama,2000000.0,99147.0,1884,90,1998,6.2,-1900853.0,-0.95,Low budget
3280,The Visit ,English,USA,Horror|Thriller,5000000.0,65069140.0,65299,94,2015,6.2,60069140.0,12.01,Low budget
3281,Redacted ,English,USA,Crime|Thriller|War,5000000.0,65087.0,8824,90,2007,6.2,-4934913.0,-0.99,Low budget
3282,Fascination ,English,Germany,Mystery|Romance|Thriller,5000000.0,16066.0,1207,103,2004,3.3,-4983934.0,-1.0,Low budget
3283,Rudderless ,English,USA,Comedy|Drama|Music,5000000.0,37440.0,12672,105,2014,7.5,-4962560.0,-0.99,Low budget
3284,I Served the King of England ,Czech,Czech Republic,Comedy|Drama|Romance|War,84450000.0,617228.0,6183,113,2006,7.4,-83832772.0,-0.99,High budget
3285,Soul Kitchen ,German,Germany,Comedy|Drama,4000000.0,274385.0,29203,99,2009,7.3,-3725615.0,-0.93,Low budget
3286,Sling Blade ,English,USA,Drama,890000.0,24475416.0,72443,148,1996,8.0,23585416.0,26.5,Low budget
3287,Hostel ,English,USA,Horror,4800000.0,47277326.0,138814,93,2005,5.9,42477326.0,8.85,Low budget
3288,Tristram Shandy: A Cock and Bull Story ,English,UK,Comedy|Drama,2800000.0,1247453.0,11202,94,2005,6.8,-1552547.0,-0.55,Low budget
3289,Take Shelter ,English,USA,Drama|Thriller,5000000.0,1729969.0,68211,121,2011,7.4,-3270031.0,-0.65,Low budget
3290,Lady in White ,English,USA,Fantasy|Horror|Mystery|Thriller,4700000.0,1705139.0,4695,118,1988,6.7,-2994861.0,-0.64,Low budget
3291,The Texas Chainsaw Massacre 2 ,English,USA,Comedy|Horror,4700000.0,8025872.0,19234,101,1986,5.5,3325872.0,0.71,Low budget
3292,Only God Forgives ,English,Denmark,Crime|Drama,4800000.0,778565.0,83234,90,2013,5.7,-4021435.0,-0.84,Low budget
3293,The Names of Love ,French,France,Comedy|Drama|Romance,4600000.0,513836.0,6304,100,2010,7.2,-4086164.0,-0.89,Low budget
3294,Savage Grace ,English,Spain,Drama,4600000.0,434417.0,8867,97,2007,5.9,-4165583.0,-0.91,Low budget
3295,Police Academy ,English,USA,Comedy,4500000.0,81200000.0,87739,96,1984,6.7,76700000.0,17.04,Low budget
3296,Four Weddings and a Funeral ,English,UK,Comedy|Drama|Romance,4500000.0,52700832.0,107923,117,1994,7.1,48200832.0,10.71,Low budget
3297,25th Hour ,English,USA,Drama,15000000.0,13060843.0,149528,108,2002,7.7,-1939157.0,-0.13,Mid budget
3298,Bound ,English,USA,Crime|Drama|Romance|Thriller,4500000.0,3798532.0,41138,109,1996,7.4,-701468.0,-0.16,Low budget
3299,Requiem for a Dream ,English,USA,Drama,4500000.0,3609278.0,573541,102,2000,8.4,-890722.0,-0.2,Low budget
3300,Tango ,Spanish,Spain,Drama|Musical,700000000.0,1687311.0,2412,115,1998,7.2,-698312689.0,-1.0,High budget
3301,Moms' Night Out ,English,USA,Comedy,5000000.0,10429707.0,10483,98,2014,5.4,5429707.0,1.09,Low budget
3302,Donnie Darko ,English,USA,Drama|Sci-Fi|Thriller,4500000.0,727883.0,580999,133,2001,8.1,-3772117.0,-0.84,Low budget
3303,Character ,Dutch,Netherlands,Crime|Drama|Mystery,4500000.0,713413.0,9171,122,1997,7.8,-3786587.0,-0.84,Low budget
3304,Spun ,English,USA,Comedy|Crime|Drama,2000000.0,410241.0,32357,106,2002,6.8,-1589759.0,-0.79,Low budget
3305,Mean Machine ,English,UK,Comedy|Drama|Sport,2500000.0,92191.0,29463,99,2001,6.5,-2407809.0,-0.96,Low budget
3306,Exiled ,Cantonese,Hong Kong,Action|Crime|Thriller,35000000.0,49413.0,6919,110,2006,7.3,-34950587.0,-1.0,Mid budget
3307,After.Life ,English,USA,Drama|Horror|Mystery|Thriller,4500000.0,108229.0,30836,104,2009,5.9,-4391771.0,-0.98,Low budget
3308,One Flew Over the Cuckoo's Nest ,English,USA,Drama,4400000.0,112000000.0,680041,133,1975,8.7,107600000.0,24.45,Low budget
3309,Falcon Rising ,English,USA,Action|Adventure,4500000.0,8691.0,4952,103,2014,5.8,-4491309.0,-1.0,Low budget
3310,The Sweeney ,English,UK,Action|Crime|Drama,3000000.0,26345.0,16445,112,2012,6.1,-2973655.0,-0.99,Low budget
3311,Whale Rider ,English,New Zealand,Drama|Family,6000000.0,20772796.0,34232,101,2002,7.6,14772796.0,2.46,Low budget
3312,Paa ,Hindi,India,Comedy|Drama,150000000.0,199228.0,7295,133,2009,7.2,-149800772.0,-1.0,High budget
3313,Pan ,English,USA,Adventure|Family|Fantasy,150000000.0,34964818.0,39975,111,2015,5.8,-115035182.0,-0.77,High budget
3314,Night Watch ,Russian,Russia,Fantasy|Thriller,4200000.0,1487477.0,47097,104,2004,6.5,-2712523.0,-0.65,Low budget
3315,The Crying Game ,English,UK,Crime|Drama|Romance|Thriller,2300000.0,62549000.0,41361,112,1992,7.3,60249000.0,26.2,Low budget
3316,Porky's ,English,Canada,Comedy,4000000.0,105500000.0,31260,94,1981,6.2,101500000.0,25.38,Low budget
3317,Survival of the Dead ,English,USA,Horror,4000000.0,101055.0,17478,90,2009,5.0,-3898945.0,-0.97,Low budget
3318,Lost in Translation ,English,USA,Drama,4000000.0,44566004.0,321283,101,2003,7.8,40566004.0,10.14,Low budget
3319,Annie Hall ,English,USA,Comedy|Romance,4000000.0,39200000.0,192940,93,1977,8.1,35200000.0,8.8,Low budget
3320,The Greatest Show on Earth ,English,USA,Drama|Family|Romance,4000000.0,36000000.0,9456,152,1952,6.7,32000000.0,8.0,Low budget
3321,Exodus: Gods and Kings ,English,UK,Action|Adventure|Drama,140000000.0,65007045.0,128694,150,2014,6.1,-74992955.0,-0.54,High budget
